season,week,celebrity_name,vote_share_est,std_dev,ci_width_95,judge_score,base_popularity,perf_share,is_eliminated
18,2,Sean Avery,0.0320813026708745,0.024904870270555733,0.09459122611083835,21.0,0.018809562753550432,0.0860655737704918,True
18,2,Billy Dee Williams,0.009950737526712035,0.011647427840376664,0.03880449026030603,15.0,9.292357885124538e-05,0.06147540983606557,True
18,5,James Maslow,0.13187721219553442,0.046955757591759816,0.18148892164706792,40.0,0.13450074815231808,0.12422360248447205,False
18,5,Danica McKellar,0.06034263945923352,0.03296158946285594,0.1259292201277127,39.0,0.045041090394661074,0.12111801242236025,False
18,5,Amy Purdy,0.18787649944623458,0.05382912065594314,0.2116253916719354,37.0,0.2082910436691192,0.11490683229813664,False
18,5,Charlie White,0.08610218196701186,0.038823349703302895,0.1493745768862762,37.0,0.08013543284035185,0.11490683229813664,False
18,5,Meryl Davis,0.24126730602774568,0.05948525893262797,0.23439879027547011,36.0,0.27681065039007496,0.11180124223602485,False
18,5,NeNe Leakes,0.04833400190084905,0.028995218849884014,0.1097184835031219,36.0,0.031646961510258614,0.11180124223602485,False
18,5,Candace Cameron Bure,0.17661741169162662,0.052293958736067826,0.20136740456400787,35.0,0.19635534828339882,0.10869565217391304,False
18,5,Cody Simpson,0.010890088256939297,0.009124394926188995,0.03304814069324161,34.0,0.0007702681421196485,0.10559006211180125,True
18,5,Drew Carey,0.056692659054825456,0.02521464710699648,0.0962534110562579,28.0,0.026448456617697798,0.08695652173913043,False
18,6,Meryl Davis,0.25095325948714997,0.06103922433853724,0.23908909037504386,40.0,0.277024033177433,0.14184397163120568,False
18,6,Amy Purdy,0.19389640700235256,0.055500376991367714,0.21382519608524486,38.0,0.2084516073013971,0.1347517730496454,False
18,6,Charlie White,0.09136081868397647,0.03969664843632087,0.15266200574991404,36.0,0.08019720619336959,0.1276595744680851,False
18,6,Danica McKellar,0.06564086250321675,0.033211716700597915,0.12796598670163672,36.0,0.04507581085574346,0.1276595744680851,False
18,6,James Maslow,0.13298468629630794,0.04751610196724618,0.1844924599497708,35.0,0.13460442965627048,0.12411347517730496,False
18,6,NeNe Leakes,0.05934891923633358,0.029729295183780213,0.11402832326255931,33.0,0.031671356947532994,0.11702127659574468,False
18,6,Candace Cameron Bure,0.17958903539540627,0.05358800804445285,0.207775285428267,32.0,0.19650671114270474,0.11347517730496454,False
18,6,Drew Carey,0.026226011395257216,0.014430243614061285,0.05422333382079713,32.0,0.0264688447255486,0.11347517730496454,True
18,7,Meryl Davis,0.25958812981387674,0.06147991052444284,0.240665904610935,39.0,0.28455589908608137,0.1541501976284585,False
18,7,Amy Purdy,0.20148067120166854,0.05581518014848524,0.21896365065386159,37.5,0.2141190923084858,0.1482213438735178,False
18,7,Candace Cameron Bure,0.1907255739353552,0.05453378713191966,0.21181476814184036,37.0,0.2018494324275702,0.14624505928853754,False
18,7,Danica McKellar,0.07340970175661987,0.033508385139950386,0.12941727780616552,36.0,0.046301354210935335,0.1422924901185771,False
18,7,Charlie White,0.09798034484256522,0.03967079507329554,0.1539705806850447,35.5,0.08237764734993092,0.14031620553359683,False
18,7,James Maslow,0.13985694567793028,0.04766477815181838,0.18472411575276262,35.0,0.13826412121173842,0.1383399209486166,False
18,7,NeNe Leakes,0.036958632771984475,0.01857045650264467,0.07034050618401928,33.0,0.03253245340525791,0.13043478260869565,True
18,8,Amy Purdy,0.21297976863367699,0.056804929539029644,0.2216857729451202,40.0,0.22131914715086265,0.17699115044247787,False
18,8,Charlie White,0.11193009253992403,0.04030004339689428,0.15446829459721445,40.0,0.0851477113003747,0.17699115044247787,False
18,8,Danica McKellar,0.05555570314083697,0.02326568315920532,0.08870186704419913,38.0,0.04785830219722118,0.168141592920354,True
18,8,Candace Cameron Bure,0.2004266769483065,0.05474151586955935,0.21321573885913234,36.0,0.20863690274473046,0.1592920353982301,False
18,8,James Maslow,0.15253439675335104,0.0474247434571394,0.18291887676262686,36.0,0.142913446242611,0.1592920353982301,False
18,8,Meryl Davis,0.26657336198390136,0.06123309764455981,0.2388395448166736,36.0,0.2941244903641999,0.1592920353982301,False
18,9,Meryl Davis,0.28872385288372066,0.06231544858942036,0.24439884115546373,40.0,0.30890831799819274,0.2094240837696335,False
18,9,Amy Purdy,0.2290012145592154,0.05632790682553135,0.21626421588216732,39.0,0.2324434983381071,0.20418848167539266,False
18,9,Charlie White,0.09131181182724032,0.029745566052095607,0.11391894437080584,38.0,0.08942756261685299,0.19895287958115182,True
18,9,James Maslow,0.17262156684730195,0.047100790923376094,0.1827562302214757,38.0,0.150096825475039,0.19895287958115182,False
18,9,Candace Cameron Bure,0.2183415538825218,0.054548408949243045,0.2084733853494886,36.0,0.2191237955718082,0.18848167539267016,False
18,10,Meryl Davis,0.35834773292560834,0.05020555558361429,0.1963953538883928,30.0,0.33924628652932914,0.2616285154151521,False
18,10,Amy Purdy,0.26484466739638657,0.03333762296567583,0.12875632555528732,29.666600000000003,0.25527183647916685,0.2587209505138384,False
18,10,James Maslow,0.14638192809871545,0.03319373992691436,0.12970454510978568,29.0,0.16483787484979828,0.2529075649013137,True
18,10,Candace Cameron Bure,0.23042567157928995,0.031076746637476626,0.12132640037185516,25.9998,0.24064400214170567,0.22674296916969572,False
19,1,Alfonso Ribeiro,0.20917490090708524,0.05663908885473088,0.22119460232195076,36.0,0.23870849058729035,0.0967741935483871,False
19,1,Sadie Robertson,0.1711214325282887,0.053078275627783736,0.2060800966895196,34.0,0.19063368361033717,0.0913978494623656,False
19,1,Bethany Mota,0.11518316472976177,0.04484090797815782,0.17187988579923605,32.0,0.12308280385665692,0.08602150537634409,False
19,1,Lea Thompson,0.05592652933907563,0.031994577819795984,0.12138851960608979,32.0,0.04863912773460438,0.08602150537634409,False
19,1,Randy Couture,0.02155888471058736,0.019993536917582256,0.07353488269268123,31.0,0.0059499725273131614,0.08333333333333333,False
19,1,Jonathan Bennett,0.033755891855462794,0.025331908517975534,0.09524119338814832,30.0,0.021840308198564057,0.08064516129032258,False
19,1,Janel Parrish,0.13827931287802928,0.04823303561056604,0.18565876703000703,29.0,0.15414480188411325,0.07795698924731183,False
19,1,Tavis Smiley,0.01616662967730898,0.017547283387390263,0.0633781104931257,29.0,0.0004975030333757367,0.07795698924731183,False
19,1,Tommy Chong,0.10038661153566737,0.04249400295410241,0.16431601313059702,27.0,0.10819750313394538,0.07258064516129033,False
19,1,Antonio Sabato Jr.,0.04183322662413552,0.028180344331619474,0.10796640528763912,25.0,0.03474572966698016,0.06720430107526881,False
19,1,Michael Waltrip,0.05977850123704127,0.03284653149255081,0.12402598070017291,25.0,0.0586011752692503,0.06720430107526881,False
19,1,Lolo Jones,0.005033680913709057,0.005559467846349157,0.019861737782299497,22.0,9.200706266464675e-05,0.05913978494623656,True
19,1,Betsey Johnson,0.03180123306384873,0.020944167857391772,0.0780068171222826,20.0,0.014866893434904408,0.053763440860215055,False
19,2,Lea Thompson,0.057822475889362485,0.03216910559922138,0.12446605685653742,35.0,0.04864360328966049,0.09668508287292818,False
19,2,Janel Parrish,0.14168891666025457,0.048851031248781,0.1885276907427389,34.0,0.15415898559956165,0.09392265193370165,False
19,2,Bethany Mota,0.11678390486545283,0.04437399303901824,0.17172711637564253,33.0,0.12309412938593299,0.09116022099447514,False
19,2,Alfonso Ribeiro,0.20800842547260712,0.05784392853324035,0.226023557674023,32.0,0.23873045547526725,0.08839779005524862,False
19,2,Antonio Sabato Jr.,0.04485502891273029,0.02913380115837707,0.11042648375600073,31.0,0.03474892681366704,0.0856353591160221,False
19,2,Sadie Robertson,0.16998041308226508,0.05199880814985347,0.20259583130652278,31.0,0.19065122486953084,0.0856353591160221,False
19,2,Jonathan Bennett,0.034429418883323445,0.025260572376901807,0.09532887713333511,30.0,0.021842317846070863,0.08287292817679558,False
19,2,Betsey Johnson,0.030867601422120795,0.02303450585804022,0.0868907792097989,28.0,0.014868261419964592,0.07734806629834254,False
19,2,Randy Couture,0.025322151047760467,0.020251657605445516,0.07616591862314631,28.0,0.00595052001718127,0.07734806629834254,False
19,2,Tavis Smiley,0.005032751027428856,0.004988870410278857,0.01821464056994818,28.0,0.0004975488113804042,0.07734806629834254,True
19,2,Tommy Chong,0.10275955808210377,0.04219541372707084,0.1622946410750955,28.0,0.10820745898440495,0.07734806629834254,False
19,2,Michael Waltrip,0.06244935465459164,0.03197265875772836,0.12124991822656758,24.0,0.05860656748737768,0.06629834254143646,False
19,3,Bethany Mota,0.12144824679334129,0.04564621324874705,0.17501164800977548,40.0,0.123155405211411,0.11331444759206799,False
19,3,Janel Parrish,0.14729240892373302,0.049604418556416834,0.1924315656301725,40.0,0.1542357254014075,0.11331444759206799,False
19,3,Tommy Chong,0.10617283529228147,0.04308452007875985,0.16677070900124505,34.0,0.10826132427761775,0.09631728045325778,False
19,3,Alfonso Ribeiro,0.2097423588339558,0.057323581875148626,0.22436279278592658,32.0,0.23884929465792334,0.0906515580736544,False
19,3,Jonathan Bennett,0.03607248812767692,0.025658518902504885,0.0974837313505796,32.0,0.021853190875215697,0.0906515580736544,False
19,3,Sadie Robertson,0.1717138327331737,0.05331281221020264,0.20600118934012196,32.0,0.1907461303799768,0.0906515580736544,False
19,3,Lea Thompson,0.057416341493504754,0.03278161037480406,0.12432911644245714,31.0,0.04866781790461141,0.08781869688385269,False
19,3,Antonio Sabato Jr.,0.04592732292033101,0.02893356137464561,0.10980783212517886,29.0,0.03476622470744641,0.0821529745042493,False
19,3,Betsey Johnson,0.03046855076959493,0.023032620204739084,0.08755806198391453,29.0,0.014875662788303406,0.0821529745042493,False
19,3,Michael Waltrip,0.06380325023524173,0.033838809706468145,0.1298872028817605,28.0,0.058635741630930556,0.07932011331444759,False
19,3,Randy Couture,0.00994236387716562,0.007962537913525523,0.02934074953755641,26.0,0.0059534821651561175,0.07365439093484419,True
19,4,Alfonso Ribeiro,0.21489054990638562,0.056941542443919524,0.22132587571496004,40.0,0.2402797961388835,0.125,False
19,4,Lea Thompson,0.06301213862369989,0.03367998137967424,0.12979546450372131,39.0,0.04895929620136483,0.121875,False
19,4,Sadie Robertson,0.17386675063887774,0.052253121201476356,0.2026543131356482,37.0,0.1918885353528982,0.115625,False
19,4,Janel Parrish,0.14444878101467962,0.04903235579180899,0.19068397254305627,36.0,0.15515946450609974,0.1125,False
19,4,Bethany Mota,0.11843630629366148,0.045539229390589755,0.17404979424345504,33.0,0.12389299997716272,0.103125,False
19,4,Antonio Sabato Jr.,0.0495930661177973,0.028266275147868357,0.10826038533606328,29.0,0.034974444438648146,0.090625,False
19,4,Betsey Johnson,0.012206560520441887,0.008805221155607817,0.03270888160426018,29.0,0.014964755191441581,0.090625,True
19,4,Tommy Chong,0.10320737012352203,0.0422137268084609,0.16189407155060187,28.0,0.108909716331409,0.0875,False
19,4,Michael Waltrip,0.06828776556778113,0.03193597035653414,0.12282198701378581,25.0,0.058986919202379424,0.078125,False
19,4,Jonathan Bennett,0.052050711193153604,0.023543517608898105,0.0914129534987741,24.0,0.02198407265971279,0.075,False
19,6,Alfonso Ribeiro,0.21927540319656572,0.057129007724588225,0.22105924835724625,39.0,0.24393015113442149,0.13310580204778158,False
19,6,Bethany Mota,0.12356920395123318,0.04483926958655588,0.17350889298603575,36.0,0.12577519497918202,0.12286689419795221,False
19,6,Sadie Robertson,0.1791983277768899,0.05365467578358318,0.20920579117887012,35.0,0.19480372541410104,0.11945392491467577,False
19,6,Janel Parrish,0.1478541352824846,0.04941310331948893,0.18780210171804335,33.0,0.15751666280352739,0.11262798634812286,False
19,6,Jonathan Bennett,0.018533436108528586,0.011095348970127839,0.04204645376967099,32.0,0.02231805691783688,0.10921501706484642,True
19,6,Lea Thompson,0.06564805053153519,0.0323313737400648,0.12438796730098223,32.0,0.04970309078725408,0.10921501706484642,False
19,6,Michael Waltrip,0.07314202754746132,0.03359115001336731,0.12770161870054275,30.0,0.05988305445237498,0.10238907849829351,False
19,6,Antonio Sabato Jr.,0.06422953348364714,0.02805435181340333,0.10651751313554053,28.0,0.035505779740343635,0.09556313993174062,False
19,6,Tommy Chong,0.1085498821216556,0.041591799492275296,0.16101682988299879,28.0,0.11056428377095848,0.09556313993174062,False
19,7,Bethany Mota,0.1324242815424765,0.047687172999183736,0.18495001040110798,37.5,0.12864633111937512,0.1450676982591876,False
19,7,Lea Thompson,0.07048191980982685,0.034357310518733246,0.13251480834710552,35.0,0.05083768922903908,0.13539651837524178,False
19,7,Alfonso Ribeiro,0.22706319055960744,0.05903229945643922,0.23038880354083197,34.0,0.24949847223875948,0.13152804642166344,False
19,7,Janel Parrish,0.15477340513197588,0.050728307815113095,0.19765472431898068,33.5,0.16111237802649064,0.12959381044487428,False
19,7,Sadie Robertson,0.18315966921294394,0.05382935070156076,0.20904476604682465,31.0,0.1992506119116593,0.11992263056092843,False
19,7,Tommy Chong,0.1164821881762771,0.043956214838017954,0.16949456597199736,30.0,0.11308819248763276,0.11605415860735009,False
19,7,Antonio Sabato Jr.,0.03288251283437818,0.016131039731589424,0.06150109348238964,29.5,0.03631628873947586,0.11411992263056092,True
19,7,Michael Waltrip,0.0827328327325127,0.03359022173606334,0.1283860984280428,28.0,0.06125003624756777,0.10831721470019343,False
19,8,Janel Parrish,0.16961370785286733,0.05333653775573072,0.20571619696490823,43.0,0.1671838759376262,0.17338709677419356,False
19,8,Alfonso Ribeiro,0.2416567641330133,0.060843123439536614,0.2376086745494664,41.0,0.2589007880110465,0.16532258064516128,False
19,8,Bethany Mota,0.13992010242487884,0.048628594884524944,0.18864112482795253,40.0,0.13349435049711722,0.16129032258064516,False
19,8,Sadie Robertson,0.19747980083456507,0.05622939065793791,0.220792146409763,38.0,0.20675934394598633,0.1532258064516129,False
19,8,Lea Thompson,0.0766092732518532,0.03475616982429853,0.1352038283643382,32.0,0.05275350058842649,0.12903225806451613,False
19,8,Tommy Chong,0.12153330755810568,0.04405446777808643,0.16847292080190648,29.0,0.11734990554080277,0.11693548387096774,False
19,8,Michael Waltrip,0.05318704394471456,0.02208337160333932,0.08470241362603029,25.0,0.06355823547899454,0.10080645161290322,True
19,9,Alfonso Ribeiro,0.2567134152796816,0.06075048025078632,0.23444239873074926,38.5,0.27647291889365433,0.17990654205607476,False
19,9,Janel Parrish,0.17828951293696138,0.052685212132529954,0.20312290963182958,38.5,0.1785309906838057,0.17990654205607476,False
19,9,Bethany Mota,0.1500712911135037,0.04792473619687708,0.18508867633357814,37.0,0.14255488761268592,0.17289719626168223,False
19,9,Sadie Robertson,0.2094432352224654,0.05572575460167724,0.21715634189191074,36.5,0.2207925273941031,0.1705607476635514,False
19,9,Lea Thompson,0.05844740598757178,0.023807004013316868,0.09013372142039211,35.0,0.05633398956251184,0.16355140186915887,True
19,9,Tommy Chong,0.1470351394598155,0.042417880890427306,0.16445852798338298,28.5,0.12531468585323918,0.13317757009345793,False
19,10,Janel Parrish,0.19938191740817665,0.053246926874286116,0.20588342452958397,39.0,0.18918874761743074,0.2136986301369863,False
19,10,Bethany Mota,0.17298784567657077,0.048310855134032424,0.18809331249247058,38.0,0.15106498065623533,0.20821917808219179,False
19,10,Alfonso Ribeiro,0.27664648158910654,0.06214901272175876,0.2420198494251772,37.5,0.29297751093681984,0.2054794520547945,False
19,10,Sadie Robertson,0.23215005802595884,0.05691153226453764,0.2182415547031335,37.0,0.2339731694815866,0.20273972602739726,False
19,10,Tommy Chong,0.11883369730018704,0.03343013799764418,0.12756393259968057,31.0,0.13279559130792756,0.16986301369863013,True
19,11,Alfonso Ribeiro,0.36160129387490303,0.04908907888870904,0.18977004542363335,40.0,0.3378413532037871,0.255864084998049,False
19,11,Sadie Robertson,0.2732008132952981,0.032886583314367876,0.1260062011122817,39.333200000000005,0.26980163746453684,0.2515988307011316,False
19,11,Janel Parrish,0.21066511685109737,0.03117543348458101,0.11957126215255204,38.9998,0.21815934711721235,0.24946620355267282,False
19,11,Bethany Mota,0.1545327759787009,0.03482698899743069,0.13223536377925443,38.0,0.17419766221446364,0.2430708807481466,True
20,2,Nastia Liukin,0.07673684713174017,0.03632421585510862,0.1376789189804982,34.0,0.07588100244849473,0.09798270893371758,False
20,2,Riker Lynch,0.17937615140787505,0.051835531546263865,0.1975295373403056,32.0,0.21022686893368134,0.09221902017291066,False
20,2,Rumer Willis,0.23504646436323037,0.05665581654925974,0.2149455818526767,32.0,0.28158857554258876,0.09221902017291066,False
20,2,Willow Shields,0.032594279292346366,0.02354829373530601,0.08931018945059678,32.0,0.018042446001818348,0.09221902017291066,False
20,2,Redfoo,0.0038779198104762253,0.003862593110392825,0.013881456089959603,31.0,9.045855543319928e-05,0.0893371757925072,True
20,2,Michael Sam,0.034572154006850764,0.021090401799629163,0.0787795982699242,28.0,0.012167227746934685,0.08069164265129683,False
20,2,Patti LaBelle,0.04354818126466528,0.025321053744575158,0.09385132235058635,28.0,0.027665345827654713,0.08069164265129683,False
20,2,Robert Herjavec,0.07848253527786157,0.03661711406287412,0.13727161797365975,28.0,0.07867443124393107,0.08069164265129683,False
20,2,Suzanne Somers,0.03758351217636517,0.02272927069193276,0.08547794368492483,28.0,0.019639692239551563,0.08069164265129683,False
20,2,Noah Galloway,0.15809864242776606,0.04965290862027304,0.19223163070995164,27.0,0.18195998035339597,0.07780979827089338,False
20,2,Charlotte McKinney,0.04117121175139984,0.021103025832660313,0.0790781758860846,26.0,0.01426380955687818,0.07492795389048991,False
20,2,Chris Soules,0.07891210108942376,0.032784290382901086,0.12281154887985886,21.0,0.07980016154963734,0.06051873198847262,False
20,3,Nastia Liukin,0.08295725294212943,0.038561463731526344,0.1471224462777443,34.0,0.07588786715533252,0.10862619808306709,False
20,3,Riker Lynch,0.19037303409379605,0.05494411549159275,0.2125747631049868,34.0,0.21024588747294795,0.10862619808306709,False
20,3,Rumer Willis,0.24784267352887257,0.061141915568199104,0.2376710467619817,33.0,0.2816140499427363,0.10543130990415335,False
20,3,Willow Shields,0.034838259784817784,0.026001493289622576,0.0983237284959459,32.0,0.018044078243070343,0.10223642172523961,False
20,3,Noah Galloway,0.16545606505969732,0.05197437168560103,0.20307671114506837,30.0,0.1819764416794332,0.09584664536741214,False
20,3,Robert Herjavec,0.08200427551713395,0.03867906675744881,0.1492795015622352,29.0,0.0786815486631624,0.0926517571884984,False
20,3,Chris Soules,0.08244051735255312,0.03863767409053446,0.14843946722430756,28.0,0.07980738081001834,0.08945686900958466,False
20,3,Suzanne Somers,0.03336379056611637,0.024568029297846725,0.09354727830249046,25.0,0.019641468978461942,0.07987220447284345,False
20,3,Michael Sam,0.02922397914814793,0.022345219089235566,0.08417588836966743,24.0,0.012168328476350694,0.07667731629392971,False
20,3,Charlotte McKinney,0.010104926820432928,0.007370424299705785,0.027394578319368982,22.0,0.014265099957213421,0.07028753993610223,True
20,3,Patti LaBelle,0.04139522518630243,0.026186065557055754,0.10052953319380892,22.0,0.02766784862127294,0.07028753993610223,False
20,4,Willow Shields,0.03845555914655462,0.026528999821888576,0.10047004214250672,39.0,0.018305203805087072,0.12,False
20,4,Nastia Liukin,0.08336420783905535,0.03803821499457933,0.14765330015011185,36.0,0.07698608130039684,0.11076923076923077,False
20,4,Rumer Willis,0.2500546411498081,0.06031392541729372,0.23759558368208597,35.0,0.2856894383373386,0.1076923076923077,False
20,4,Riker Lynch,0.1903601321441372,0.05531649593121586,0.21223823578277545,34.0,0.2132884688001024,0.10461538461538461,False
20,4,Robert Herjavec,0.08455301922741096,0.038677227563873914,0.14720898915279484,34.0,0.07982019167602483,0.10461538461538461,False
20,4,Noah Galloway,0.16743923763829052,0.05198024183674582,0.19963951820864706,32.0,0.18460992065060736,0.09846153846153846,False
20,4,Michael Sam,0.012177415750902301,0.00875976183506879,0.032395310520328104,30.0,0.012344422902975759,0.09230769230769231,True
20,4,Patti LaBelle,0.04592759646278698,0.026800126762921428,0.10028548291658249,30.0,0.028068244940979568,0.09230769230769231,False
20,4,Suzanne Somers,0.04444338417663291,0.024086904714584263,0.09154052760737565,28.0,0.019925711241033862,0.08615384615384615,False
20,4,Chris Soules,0.08322480646442178,0.03685623206985857,0.1419003323203717,27.0,0.08096231634545377,0.08307692307692308,False
20,5,Rumer Willis,0.25826003277059373,0.060911210259926844,0.23801267090118647,39.0,0.2892601884323419,0.13780918727915195,False
20,5,Nastia Liukin,0.08955149249640895,0.039849999387704116,0.15583311519346774,38.0,0.07794830818115653,0.13427561837455831,False
20,5,Riker Lynch,0.19914268098494947,0.05649516066491207,0.22196886907245106,38.0,0.21595430000710622,0.13427561837455831,False
20,5,Willow Shields,0.040074635312022766,0.026769701770885185,0.1015505286975467,34.0,0.01853399528091646,0.12014134275618374,False
20,5,Noah Galloway,0.16886818708438858,0.052172793273199555,0.20159613201785476,28.0,0.18691730693530204,0.0989399293286219,False
20,5,Suzanne Somers,0.017762548871545908,0.010643245932833978,0.04019823312689199,28.0,0.02017475697307425,0.0989399293286219,True
20,5,Chris Soules,0.08712597913901321,0.0377095997057096,0.14378201443631525,27.0,0.08197424104405203,0.09540636042402827,False
20,5,Patti LaBelle,0.05253566248928524,0.027129342496132237,0.10543720133110315,27.0,0.0284190618590738,0.09540636042402827,False
20,5,Robert Herjavec,0.08667878085179191,0.036753321361887754,0.13921854436503492,24.0,0.08081784128697685,0.08480565371024736,False
20,6,Riker Lynch,0.20482314561498988,0.05692040610266668,0.22069057926227176,38.0,0.22040083325468246,0.13427561837455831,False
20,6,Nastia Liukin,0.0916026091224314,0.039238379120206834,0.15008259022512324,36.5,0.07955327619479842,0.12897526501766785,False
20,6,Willow Shields,0.05088023414388261,0.027881119531957876,0.10810285876319693,36.5,0.018915613179815927,0.12897526501766785,False
20,6,Rumer Willis,0.2613888097647531,0.0625907624114515,0.24446469547389466,35.5,0.2952161015353561,0.1254416961130742,False
20,6,Chris Soules,0.09406531972033248,0.03939966082348324,0.15029478523836293,35.0,0.08366210365310965,0.12367491166077739,False
20,6,Noah Galloway,0.17709445987569195,0.052858970253577685,0.2063436196222252,34.0,0.1907659638956306,0.12014134275618374,False
20,6,Patti LaBelle,0.026634386089122178,0.013713031019329283,0.052064081869696195,34.0,0.0290042148447617,0.12014134275618374,True
20,6,Robert Herjavec,0.09351103566879596,0.037894315803048154,0.14487810746480456,33.5,0.08248189344184506,0.11837455830388692,False
20,7,Nastia Liukin,0.09805126066273999,0.04028845228865169,0.1560239013675565,41.0,0.08192957931540333,0.16141732283464566,False
20,7,Willow Shields,0.02732058933214253,0.014866258303523134,0.05663484032260209,39.0,0.019480633663916253,0.15354330708661418,True
20,7,Noah Galloway,0.18398202929143073,0.05382222259921829,0.2088283416650061,38.0,0.1964642553676295,0.14960629921259844,False
20,7,Riker Lynch,0.2086892009706452,0.05603464337659271,0.21887205665063916,37.0,0.22698433569353324,0.14566929133858267,False
20,7,Rumer Willis,0.2681628612726957,0.06147674700715515,0.23954311616794938,37.0,0.30403438001346045,0.14566929133858267,False
20,7,Chris Soules,0.10740464268168798,0.036172190748596934,0.13998210785464926,31.0,0.08616113986502438,0.1220472440944882,False
20,7,Robert Herjavec,0.1063894157886579,0.03580854632464098,0.13743934888011036,31.0,0.08494567608103289,0.1220472440944882,False
20,8,Rumer Willis,0.2876223491467163,0.06366531222532633,0.25005805411074367,40.0,0.31007483426823956,0.18912529550827423,False
20,8,Riker Lynch,0.2231026166672769,0.05823177559400236,0.2275545453762831,39.0,0.23149398521490486,0.18439716312056736,False
20,8,Nastia Liukin,0.10882168762630683,0.04066905341944711,0.15892329836120256,38.0,0.08355732903221523,0.17966903073286053,False
20,8,Chris Soules,0.09587860711686996,0.041223934208251524,0.15839769779619386,32.0,0.08787296082379642,0.15130023640661938,True
20,8,Noah Galloway,0.19212331072655836,0.05402894854064755,0.20789225755746293,31.5,0.20036754205249346,0.14893617021276595,False
20,8,Robert Herjavec,0.09245142871627295,0.040095520581586316,0.15370385419153082,31.0,0.08663334860835051,0.14657210401891252,True
20,9,Nastia Liukin,0.11981568547507643,0.03699072669925692,0.1416316730831571,40.0,0.10122103898182014,0.25477707006369427,True
20,9,Riker Lynch,0.27804235153818313,0.0602443827449194,0.23338221545723206,40.0,0.2804309564809166,0.25477707006369427,False
20,9,Rumer Willis,0.35058553582554375,0.06616083506764775,0.25653637810456287,39.0,0.3756235060439294,0.2484076433121019,False
20,9,Noah Galloway,0.2515564271611953,0.0559442103981204,0.21672888775019541,38.0,0.24272449849333383,0.24203821656050956,False
20,10,Riker Lynch,0.3151567674197825,0.03993833809528067,0.15549791627141218,40.0,0.3120132631534131,0.3448275862068966,False
20,10,Rumer Willis,0.43525536908907736,0.053009157622650974,0.20462180023154447,40.0,0.4179264561538079,0.3448275862068966,False
20,10,Noah Galloway,0.24958786349114298,0.04500490657424082,0.17027514227604013,36.0,0.2700602806927789,0.3103448275862069,False
21,2,Tamar Braxton,0.07610265746386424,0.03726543658818307,0.14394768027547916,24.5,0.07212436150452711,0.09057301293900184,False
21,2,Bindi Irwin,0.23196577744985908,0.0595738737616505,0.23229281440852276,24.0,0.26656801878228087,0.08872458410351201,False
21,2,Alexa PenaVega,0.08996062761054063,0.04004866960465273,0.15449519247184815,23.0,0.09228237990757832,0.08502772643253234,False
21,2,Alek Skarlatos,0.15363710772526484,0.05127086458667179,0.19911243767867048,22.5,0.17101694710630136,0.08317929759704251,False
21,2,Carlos PenaVega,0.10464632974368519,0.04288972079392604,0.16431945989116534,22.5,0.10977070849376154,0.08317929759704251,False
21,2,Hayes Grier,0.0243853945212292,0.021827794947161916,0.08184163702785636,22.5,0.009435971358474017,0.08317929759704251,False
21,2,Nick Carter,0.1766695516414316,0.05366473943664862,0.20669005289428444,22.5,0.19937237155896803,0.08317929759704251,False
21,2,Andy Grammer,0.046228019084010676,0.029585561078991025,0.11331546007882519,22.0,0.03757505413127089,0.08133086876155268,False
21,2,Kim Zolciak-Biermann,0.022452651569327395,0.0212547555191828,0.07782840769753764,18.5,0.01069737970604071,0.06839186691312385,True
21,2,Paula Deen,0.026509726484892474,0.022386110717321422,0.08252125557291803,18.5,0.015657835172852772,0.06839186691312385,False
21,2,Victor Espinoza,0.022715544298280363,0.021042391127174626,0.07798378575398958,18.5,0.011648793211038523,0.06839186691312385,True
21,2,Gary Busey,0.018222811626952686,0.018167852769988994,0.0668337200361971,16.5,0.003757253003288599,0.06099815157116451,False
21,2,Chaka Khan,0.0065038007806639195,0.00998776730077538,0.03492683490693931,15.0,9.292606361749041e-05,0.05545286506469501,True
21,4,Bindi Irwin,0.24286956664662185,0.060699597430136004,0.23373144249789635,28.0,0.2726868663674357,0.11864406779661017,False
21,4,Hayes Grier,0.030865266281898597,0.024242761613037594,0.09071438209632077,27.0,0.009652566247929028,0.11440677966101695,False
21,4,Nick Carter,0.1858848034847059,0.05409530216118042,0.20952456270107767,27.0,0.20394879884320488,0.11440677966101695,False
21,4,Tamar Braxton,0.0816236313506346,0.03851704736856053,0.14842743258730098,27.0,0.07377991635029899,0.11440677966101695,False
21,4,Carlos PenaVega,0.11182459910252612,0.04448579045545314,0.17383884338365885,25.0,0.11229040398332579,0.1059322033898305,False
21,4,Alek Skarlatos,0.16057769134314107,0.05123876643098043,0.19842104046415943,24.0,0.1749424991609033,0.1016949152542373,False
21,4,Andy Grammer,0.050397769477487454,0.03047659073965117,0.11632154813091174,23.0,0.03843755830669102,0.09745762711864407,False
21,4,Alexa PenaVega,0.09425687506355566,0.04120655749179658,0.1569322240523766,21.0,0.09440064533202526,0.08898305084745763,False
21,4,Paula Deen,0.031300445864496436,0.023627023014395104,0.0891224848720196,18.0,0.01601724778121377,0.07627118644067797,False
21,4,Gary Busey,0.01039935138493211,0.009818126218064221,0.03656852976793295,16.0,0.003843497626972303,0.06779661016949153,True
